track_id,track_name,artist_name,popularity,release_year
3g3NsGfIBocvzjZ7SdYcK9,You Think You Know Somebody,Hunter Hayes,26.0,2014
6pDKmlwm9aVIXfnwAkx5bA,You Won't Let Go,Michael W. Smith,29.0,2014
2V3EBbauVyLyc8nU2igZyJ,You're Mine (Eternal),Mariah Carey,29.0,2014
2OlZu4pJaqsq5rXgc5EqaK,You're On,Madeon,35.0,2015
7DgaSmg84IlISwlxDg2qki,You've Got It Wrong,The Secret Sisters,5.0,2014
1KIJclzEbNhSVw8tiHPWwE,Young & Crazy,Frankie Ballard,81.0,2016
43UNSI6D3cCUEPhVQDuqLY,Young Love (Paul Simon),Kris Allen,11.0,2014
6Xjlwn7TTnw1YnDFI7ldAb,Young Man's Game,Ben Watt,4.0,2014
2T3Lk8wOyQohLyqPv7w8JC,Your Daddy's Boots,Dustin Lynch,26.0,2014
0ZtCXIfwNUvRb6KkqGp4kW,Your Loss I'm Found,Jessie J,28.0,2014
1TkWsnheqK0gBtvh07BtNX,$ave Dat Money,Lil Dicky,60.0,2015
52ioLaTnO2J7BWY8UN2n9D,'Round Here Buzz,Eric Church,60.0,2015
1O0iqqO2rWSjmnewd4xsMo,(I Like It When You) Smile,"Harry Connick, Jr.",23.0,2015
4xf0Bqfj1eZbiM8E1YP711,(This Ain't No) Drunk Dial,A Thousand Horses,33.0,2015
0vRBqL6C2KIhpuAEbXdHSF,1 Sun,Miley Cyrus,33.0,2015
12d5QFwzh60IIHlsSnAvps,10 Bands,Drake,64.0,2015
0m9qmAHcoxER1XMIpxJjeG,"10,000 Summers",No Devotion,14.0,2022
48YCxFA6VaPwpFd7sFuwnM,100,Game,47.0,2015
0hsSA8Mr4g1ZCSUtQyrcy1,100 Degrees,Kylie Minogue,39.0,2016
4z0PnuB07fxtVZZRWsCfxb,100 Grandkids,Mac Miller,62.0,2015
0nbS1GwGfaFCR8wds6FrLX,100 Years,Jordin Sparks,8.0,2015
1sDf9hD92gFd5vyN5dBywI,12/17/12,The Decemberists,25.0,2015
0hDTfFE4QECNZAuVTkcGLH,123 Victory,Kirk Franklin,41.0,2015
599NPueOJ8JUEbCre3gyBq,187 A.C.A.B.,Prayers,14.0,2015
0wdKiSBUT7aZkXUIdJWcwC,2 Phones,Kevin Gates,68.0,2016
0nNCUMIWwnuSjfXghUJSoF,2 Poor Kids,Ruth B,41.0,2015
3TWffuE2fuzzl1qC2W2V6j,24 Frames,Jason Isbell,48.0,2015
6LU2eQdoQpkBl1ZnlSFKXp,28 Thousand Days,Alicia Keys,27.0,2015
3xBtiwui34B1wa61N8cEHe,35 MPH Town,Toby Keith,28.0,2015
1SGt65i9AnXYdDQt1AtDRH,3500,Travis Scott,71.0,2015
7J8ntWsO44wbFbuhn4oDEr,3am Bounce,No BS! Brass Band,23.0,2015
6DkohHShwLU1NCtGRqY42v,4 Degrees,Anohni,22.0,2016
1VofMhhL98pewltVGBSmCW,5 A.M.,David Gilmour,40.0,2017
5Y87Aek2DGI5s4WNAh8zKR,502 Come Up,Bryson Tiller,51.0,2015
7LsdvPwmV18qhipmHcRF8A,512,Lamb Of God,48.0,2015
4kdfjhj9xNkYU0R8xlDy8k,6 Man,Drake,59.0,2015
5NQbUaeTEOGdD6hHcre0dZ,679,Fetty Wap,75.0,2015
5mZJwWdxAOR4xUvSGZvvMU,6PM in New York,Drake,58.0,2015
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,84.0,2016
2Vad27HyoEZUnj7U3RKFRI,9 Shots,50 Cent,56.0,2015
7g6v9wBRhWq6FZGZrAELZh,90059,Jay Rock,25.0,2015
3KNnA3zH8wInPB48DRQ6Lg,[JFK],Muse,37.0,2015
4TahqjJMwWPqk6QrBOhbF5,A Beautiful Exit,Miguel,31.0,2015
2dz8ULcn0bD8B0OKxiOXfW,A Boat Lies Waiting,David Gilmour,34.0,2015
0Dc4sbKwhsA0FGJpPQhIPX,A Boy Needs A Bike,Jewel,12.0,2015
12yATxj1ppXs8quI0Dn63D,A Bridge Over You,The Lewisham and Greenwich NHS Choir,36.0,2013
09jyNqRDZVujwLoSH21tzW,A Certain Comfort,Tech N9ne,28.0,2015
035QPHPAcqApSGMMcogT45,A Change of Heart,The 1975,54.0,2016
102lusuTmg3Q24eEawz8fL,A Country Called Home,Ryan Bingham,15.0,2016
0ddTA9f9T3g7txYCCKX3X2,A Friend for Life,Rod Stewart,6.0,2015
0tHSq0Q3IdId4dodh4JxkQ,A Good Heart,Elton John,33.0,2016
69uxyAqqPIsUyTO8txoP2M,A Head Full Of Dreams,Coldplay,80.0,2015
4CBRmeBSa574G0TrQknHbn,A Knife In The Ocean,Foals,39.0,2015
3q7kZXtFYQHfZ6kuiXLvRG,A Message,Kelela,31.0,2015
3tRiDTK0QTP0IfwbxG4jus,A New Wave,Sleater-Kinney,31.0,2015
3upxPKV9GX7m7d8STNrqYg,A Proper Polish Welcome,Torres,18.0,2015
2AoXzmimyz5fzGroJzVLSC,A Quick Death in Texas,Clutch,41.0,2015
32i5OM7Ueuuznk5dIziEYu,A Teardrop to the Sea,Bon Jovi,26.0,2015
1Z2iamNbZQhsKsMXgAa317,A.D.I.D.A.S.,Little Mix,40.0,2015
0BQqlMylSMWs7kCmtiWk6T,ABC,Cody Simpson,17.0,2015
50zpT89hfM572x2JEsqu6p,About to Get Real,Easton Corbin,27.0,2015
7e3JDYnXcDWZx9tByNXOet,Absolution Calling,Incubus,42.0,2015
7uJH0YdSZL6psjxI6Xy08b,Acquainted,The Weeknd,74.0,2015
4hTpxQ2ddv12Owtz2GnOAz,Act like You Love Me,Shawn Mendes,47.0,2015
3z9sAf9ptrSLpyRWR4jRiX,Adore,Savages,37.0,2016
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,80.0,2015
1fLNnsyJbusqDhz6QowzZG,After the Storm Blows Through,Maddie & Tae,28.0,2015
60qzUWBoLLARs9B82yD346,Aftermath,Rolo Tomassi,36.0,2018
79wVMF2iOCML96gdWYqO9L,Again,Black Stone Cherry,50.0,2020
6WK4CKxcDwHxVk2jyriLLQ,Ahead Of Myself,Jamie Lawson,12.0,2015
4u2dVP4I47U1btgQ3Os77P,AhHa,Nate Ruess,32.0,2015
1qOSPz63PhpPwGLfoxMbIl,Ain't Going To Heaven,Gangstagrass,15.0,2015
4obmNfBDRw9zS4yAi7oLuo,Ain't Got Far to Go,Jess Glynne,38.0,2015
7CNxhE5lXGXSXVT1H9yBd4,Ain't No Trucks in Texas,Ronnie Dunn,35.0,2016
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better),Felix Jaehn,73.0,2018
0ElZNaMRWPUQUOOpNnMixf,Ain't Startin' Tonight,LoCash,28.0,2016
2qKdb9jWCdzOYjRhfGiMVS,All Country on You,Austin Webb,22.0,2014
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You,Meek Mill,69.0,2015
05TOt5Vz4StdjMpEdFPlvB,All I Ask,Adele,70.0,2015
2LRFbF38Pd7Kttsa3qJ15r,All I Know (My Heart),Raheem DeVaughn,15.0,2015
0ECYnud6UM55lwt8tehRPc,All I'm Drinking 'Bout,Jason Michael Carroll,28.0,2015
53RG6rDqEvGDsZ0Ijr3ur1,All In a Day's Work,Dr. Dre,40.0,2015
4kP50JQmyFrl9pLSmnFPZr,All In It,Justin Bieber,50.0,2015
1jfxFP6etsn6xmYtnSOgQI,All Is Beauty,Jamie Lawson,17.0,2015
7t3u5rGfSMRfEqX7hk9BZU,All My Friends,Busted,29.0,2019
7AXwDUrewYclD5E3XVefBp,All My Heart,John Newman,29.0,2015
4qTiHaYO7sE61m1JmuAc51,All Of God's Children,Jon Foreman,21.0,2015
6LTZMla3DL2NoBxzupyRsZ,All That,Jake Bugg,21.0,2016
00nGe8oBbXREOudq1e4gbu,All The Same,Deerhunter,34.0,2015
30CZcZ0NpTXjVJJa5X5nwf,All Your Fault,Big Sean,49.0,2015
0HOvoZ4m0aJp6vY4fVrI51,All Your Favorite Bands,Dawes,45.0,2015
2I7aNl32ocEtyhZXmAa3bZ,Allie,Belle & Sebastian,24.0,2015
0wgMBe5KO3Oz1gWWWdhT5D,Alone No More,Philip George,32.0,2020
4ZkkqhQl0KQzvvNfuhznAm,Alone On Christmas Day,Phoenix,54.0,2015
4AItpgq55SSrjwuXpa598y,Along The Road,Karmin,24.0,2016
27fWkcfEDXE6vAJsuydSKK,Alright,Sam Fender,47.0,2021
3wtV2ifnHzirkAElgTGh63,Amazing Day,Coldplay,57.0,2015
3D4Xkcir5YEhk8Xidkd1dL,American Beauty/American Psycho,Fall Out Boy,52.0,2015
2eHhCFsCozHeyJZMTacKGD,American Muscle,Canaan Smith,20.0,2015
0bHA8LApeZHv7ZlhVUWg8X,American Oxygen,Rihanna,48.0,2015
2g5cChGDcrjtpRVGA7q4Eh,American You,Yelawolf,53.0,2015
3YyFRDMswihropEwIlhzhL,Anaesthetist,Enter Shikari,28.0,2015
5OOW54MxZpSOi2Bgdgye1M,Angels and Alcohol,Alan Jackson,41.0,2015
2D9BrlpeyjXF0vli2dYQ5V,Angels Fall,Breaking Benjamin,65.0,2015
44qKSCnfLOYTP0op4uQ530,Angels of Fenway,James Taylor,23.0,2015
0l0aCnlWm9e5C3kcLbaPpr,Anna,The Menzingers,46.0,2019
4GaKTlfBYjH8Qfv9jg600y,Anonymity,Josh Abbott Band,11.0,2015
7lICzaT9ZvwOObZXSDgJRA,Another Country,Rod Stewart,9.0,2015
2FjR5T4V7mt69n0gjhpjaI,Another Girl,Michael Ray,21.0,2015
7kOJsVkJXvLQPQ9osGWeKd,Another Lonely Night,Adam Lambert,40.0,2015
7D9RfA72IUTyiYHO8y5cKj,Another Love Song,Leona Lewis,24.0,2015
63q9LqTK5iiZLy3cTvLMUf,Another One,Mac DeMarco,69.0,2015
05LqT0XhbxPmC8YdAVZmb3,Anthem for Doomed Youth,The Libertines,21.0,2015
46iPhlLWDXz4F9LNPCt6vh,Anthropoid,Lamb Of God,26.0,2015
5ioJSKINwZLa722UeN4YFE,Anti-Summersong,The Decemberists,29.0,2015
4mSFpD4NuvUBwaa4J3gRt6,Any Emotions,Mini Mansions,22.0,2015
2uXbykHbiryJnQ0DQhKR3I,Anything Is Better Than This,Everclear,9.0,2015
1z0fRzstiQn3YHqjnKIjOY,Apart,Avant,0.0,1996
4DveRhd1VBtZyPodE3sbLj,Apocalyptic,Halestorm,46.0,2015
4tpm4jdscLClCssSUCb35T,Aqua Profunda!,Courtney Barnett,29.0,2015
4zvqMZ6g4wKZaPpOQvoBpP,Are You Ready,Disturbed,57.0,2018
2zHXM9zkE3xp8bEqJxFqbE,Are You Sure,Kacey Musgraves,31.0,2015
32IiIVnt5emxQNPDm6ZsgO,Area Code,Nick Jonas,29.0,2015
1PzKBUHhyD035EQM9GNMfV,Army,Ellie Goulding,47.0,2015
4giCxIFPZNQIP4bIZM4sqH,Army Of One,Coldplay,55.0,2015
06ClI3XK2FPR5uP8tPcFS1,Around The World,Kings of Leon,52.0,2016
5ct62D7rH6ksiky0CV2HZc,Around U,Ellie Goulding,23.0,2015
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,Lana Del Rey,78.0,2015
6kh5fj610DhNF1e02og1PL,Artangels,Grimes,44.0,2015
5MdWl8PlPLdCzDCmtdryCQ,As Real as You and Me,Rihanna,39.0,2015
7HjNOz8Y7H7uSySXuHNg1Y,Ashes Of Eden,Breaking Benjamin,58.0,2015
3Tp7y0bLogDQsIO5tTTOH4,Asking For It,Shinedown,57.0,2015
2vbpvCwfxCRbjhIBQu2XVs,Asteroid,The Devil Wears Prada,25.0,2015
1Fid2jjqsHViMX6xNH70hE,Atlantis,Seafret,84.0,2016
6Bs5YRwXzAMapneRQHCgav,Atom Dance,Björk,23.0,2015
4lrQUvzYnEdgjJf75OdJOA,Autonomous Zone,Killing Joke,22.0,2015
5sZnALI7WqlhevAB55Ffp4,Autopilot,Kodaline,32.0,2015
1Kb0NIuXFfTEcyCsBLQPwR,Awake,Snoop Dogg,29.0,2015
0k6DnZMLoEUH8NGD5zh2SE,Ayo,Chris Brown & Tyga,71.0,2015
7uu9k6xfRSn2NjdwJXqWGQ,B A Nobody,SOAK,39.0,2015
2ZYCdW9EIkArbEYIMGhcBv,B.I.G.,X Ambassadors,32.0,2015
3VewJxCpAdlE5Gmtx08umH,Baby I'm Right,Darius Rucker,28.0,2015
1YyHm1dSJ2JBK0QK769Z82,Baby Love,Petite Meller,37.0,2016
5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,76.0,2017
6Y0mJNAcx8CDBOhSy6icFP,Back It Up,Prince Royce,50.0,2015
5lFDtgWsjRJu8fPOAyJIAK,Back to Back,Drake,68.0,2015
6dlpABcXrQKRU9G00i6Zba,Back to Sleep,Chris Brown,64.0,2015
0sr5LOMv4x0jmTYfe6oOvP,Back Up,Dej Loaf,56.0,2015
55BOHRBoPZAyJGCpKR5R16,Backroad Song,Granger Smith,55.0,2016
0HVba4HUwHnGlkHNitXMEL,Bad For You,Meek Mill,52.0,2015
0ggtOtlelbjiOavXz4HHHx,Bad Friday,Everything Everything,39.0,2022
1Dmb79tt9hggoQdR88wIQj,Bad Girls World,Halestorm,33.0,2015
6CbDkmeFkd994Jx33xpg2Y,Bail Me Out,All Time Low,35.0,2015
0ADXqujyexK6LbzAahrKt3,Ballad of Sugarcane Jane,Sugarcane Jane,0.0,2015
52lpRzbODGnuk5HglqioFk,Ballad Of The Mighty I,Noel Gallagher's High Flying Birds,45.0,2015
2dp2JM92DMNoEwzdIpe7KO,Baltimore,Prince,23.0,2015
7wC8hrXapGE1jXRDWq8d2Y,Bamboula,Ringo Starr,5.0,2015
5wKVFoSD7ppsjTvsniDGes,Bang That,Disclosure,33.0,2015
1VXdtVnz4Fgl1tB1UlWDy4,Barbarian,The Darkness,31.0,2015
73LczSCVVdn99XeTIckuGq,Basil,Mark Knopfler,33.0,2015
15qoNIoylCKZl5zZhpTGXm,Bassem Sabry,Of Montreal,24.0,2015
6iiq8ue28LpavTZeu1EqhE,Batman Superman Spiderman,Rod Stewart,8.0,2015
5u6vCWUMT8MWQKrDlBu8gQ,Battering Ram,Saxon,29.0,2015
2Zyl5qoictRPon7YmT4Cg0,BB Talk,Miley Cyrus,40.0,2015
6eQP4tnlqErt51Y5RDnkLG,Be,apl.de.ap,10.0,2012
1UMKRcqs7kFf6wDVo0HaSI,Be One,Natalie Grant,29.0,2015
4fUh9VvKW4shhWN5LfN1Ba,Be Real,Kid Ink,54.0,2015
2egKQvoHiCJyHXn8lRlsrl,Be Right There,Diplo & Sleepy Tom,53.0,2015
1DlW1PeiL0QsA13dTCSQG7,Be Together,Major Lazer,47.0,2015
0R72jZmpO4fK6wlFLGOkx5,Be Your Shadow,The Wombats,32.0,2015
1bMk013HdX3XLG2RNdkswq,Beast Mode,Ludacris,31.0,2015
08PeBAU7qiOaNwZDyomyul,Beat,Ricky Dillon,13.0,2015
3tA0K5valodHMjA9bCsFtj,Beautiful Drug,Zac Brown Band,54.0,2015
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,68.0,2015
6uHSl2vtD7NzQ3yjEAGFGg,Beautiful Stranger,Toby Keith,37.0,2015
0PuPZiJjbBhzJovACJuYJi,Been Around the World,August Alsina,37.0,2015
0zg5XJPiga7E5FxiehriG2,Been That Way,Bryson Tiller,60.0,2015
2C5OaZKrCkeBvoBbsM7MSC,Before Our Time,Jon Foreman,23.0,2015
74Oym97rxi071QbQrOruzH,Before We Disappear,Chris Cornell,46.0,2015
1dPVzle2ViqXswQw6JHkkq,Behind the Devil's Back,Fightstar,24.0,2015
5lpOmu4tFKMz8oeyKdC0j7,Believe The Squalor,Lieutenant,2.0,2015
2dPTRjTrpjGUIuhPyfP9B5,Beryl,Mark Knopfler,56.0,2015
1E5Xu8dur0fAjSP1VpVhAZ,Best Friends,The Weeknd,66.0,2022
4vaxvNDaLSoD36iZX515ug,Betrayed,Lil Xan,67.0,2018
6PawEk8oJu6fP2Ut94HUoN,Better and Worse,Clint Black,21.0,2015
3BQo9wqL8PkpteLYKh1e07,Better Do It,RaeLynn,20.0,2015
1Oh6wCNu1iJAwZIV9BztRl,Better for It,Montgomery Gentry,6.0,2015
2iQTupRU5wuFCMxXVXzdKp,Better In The Morning,Little Boots,11.0,2015
6LOGgSwHUaBp9MESQxbVBJ,Better Love,Hozier,47.0,2016
4FH8OdjoFDm6fVwK7X8ePM,Better Off Alone,Steve Earle,10.0,2015
4SfOnWkXWCNaFhtzZ13OAc,Better Than You,Will Hoge,8.0,2015
27yAvwlQjOndQTblbdijVf,Better Than You Left Me,Mickey Guyton,34.0,2015
3nHbQNMuGuEtIVhPGVfFbF,Better Things,A$AP Rocky,51.0,2015
5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',Meghan Trainor,73.0,2015
1DfZ5yN72KUqUjcRTMEUeu,Bettie Page,Public Image Ltd.,13.0,2015
5DjplFUhkUdqY4XuMyzpIY,Between Me and You,Brandon Flowers,41.0,2015
12ehUY5SEN15Ycnnf47d3k,Big Decisions,My Morning Jacket,30.0,2015
4GlThMdfVYtKpLf8EshHkU,Big Love,Simply Red,39.0,2015
6k6NJCm6JcmmRgs5pAU8qS,Big Quiet,The Dead Ships,3.0,2016
0931Ej5DjyooJqIdKDtZvA,Big Screen Lies,Stryper,22.0,2015
7jxWJ5fo7rPKt5M91PZLRX,Bill Gates,Rick Ross,7.0,2016
45UwVg384kT7GOgAQixr43,Billion,Mat Kearney,27.0,2015
7rlCeTnjn0plPZkVAcctPZ,Bills,Lunchmoney Lewis,58.0,2015
3TnBCSENi4nmOLeRjgWeJy,Binary Sea,Death Cab for Cutie,29.0,2015
0BPKqNWOKQam19tKWoZQwu,Birch Tree,Foals,57.0,2015
6MowG7MRVgPfGlCMsXKMJ2,Bird Set Free,Sia,64.0,2016
3HWDWyIqWuLsTHECx9DvXF,Birds,Coldplay,62.0,2015
6DNosOX13vEMxxEKgLImM1,Birth and the Burial,Act of Defiance,3.0,2015
4vHVfwVi2CEc4r7P1Pr9iu,Biscuits,Kacey Musgraves,49.0,2015
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,75.0,2015
63hHlajVLQnlFMAqSyePxO,Black Beauty,Lana Del Rey,68.0,2014
74aIiMCutulPX2Eo1EPjOe,Black Flag,Du Blonde,5.0,2015
2AgZdrbJCobl5TsVNtie0T,Black Ice Cream,Raheem DeVaughn,14.0,2015
0rQBiEHF5bN4JtYvrBvjwH,Black Lake,Björk,28.0,2015
7zx1i0jGcFwMBurajgKlO7,Black Magic,Jonasu,59.0,2020
2RQVUkKcW6rOhGIoiH4P1S,Black Opium,Rick Ross,25.0,2015
2qzUpSVI4NnPyWxbXwumTj,Black Parade,Beyoncé,55.0,2020
59FC22eN2Syt9bbv2d6393,Black Sun,Death Cab for Cutie,49.0,2015
1yIng2CpnqKeb5x7bzkCqL,Blackout Song,Finger Eleven,12.0,2015
0I2BjONYzgcT91ir1TcVYI,Blade,Third Eye Blind,19.0,2015
6r7bDk4J0Okw4ezTBUQXo3,Blasphemy,Bring Me The Horizon,58.0,2015
4Kxribw8agTbMRLmAJcTRn,Blast Doors,Everything Everything,46.0,2015
2NAZcL9tLUkdMMb5v3xFVG,Blasé,Ty Dolla $ign,55.0,2015
7a6AriexF79dNNhknDluGd,Blind Leading the Blind,Trivium,39.0,2015
6f87OPJRTelH8B1u3bc4kw,Blindside,Hunter Hunted,22.0,2015
1bYxPv5suQkamy5HtQhPUk,Blood I Bled,The Staves,27.0,2014
1G8MuwP9o1pY4onV9uZ1uc,Blow Away,Joshua Radin,7.0,2015
4dQKKgjQtsAqJX1GLVzUmG,Blud,SOAK,20.0,2015
3grLIqa7QgvP5Q6UjHPtmp,Blue Bandana,Jerrod Niemann,29.0,2015
0Z9LOFpgyueIFCYSRbUaHb,Bluebonnets,Aaron Watson,38.0,2015
1Bjpfvw2dhivyludgB0fyt,Body On Me,Rita Ora,58.0,2015
5ioO0oUd7LRWbYYjZLc42f,Body Shop,Madonna,30.0,2015
72nV5T9HAbKc1sLka9NF6x,Body Talk,Foxes,43.0,2016
7EQUcAtXbbTwWLrZx256iF,Bombastic,Bonnie McKee,32.0,2015
0kqpZbehbcCVTjDwvUhML1,Bombshell,Ashley Monroe,18.0,2015
6H1JkdsQZf32SFfYbU0W8z,Bonfire Season,Gallows,5.0,2015
0cVeP9t3QChKYHKNGWfPnD,Borders,M.I.A.,49.0,2016
7LsCrb06srVLSwYARrzWPo,Born In The Echoes,The Chemical Brothers,18.0,2015
32k4TVAGwX2qQzdrkhRgYi,Born Slippy,"Albert Hammond, Jr.",9.0,2015
2jNQBuhta3lE0GFOqb4Eo9,Boxing Day Blues,Courtney Barnett,42.0,2015
746X8HvYnbrMIqHl9R4QP1,Boy & a Girl Thing,Mo Pitney,66.0,2023
7wWG7QH3D6KUvxE9rOUIJg,Boy Problems,Carly Rae Jepsen,44.0,2015
4kcl0Tds8SGjlil0ANg1e2,Boyz II Men,k-os,12.0,2015
2C4qvCuzyuXuAHqWQU3lI5,Bradley Manning,Cass McCombs,10.0,2015
5jrzQx2i7TGqYGWpNmkH8n,Bramble Rose,Don Henley,38.0,2015
4hByccjFgwspJb9xjO63I3,Brand New Car,Action Bronson,38.0,2015
4znw3ffZ2cCB18B74irrst,Brandenburg Gate,Anti-Flag,32.0,2015
2pqxfAjoL3vragtFiWCzeN,Brave Heart,Hilary Duff,18.0,2015
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,78.0,2017
4TgGZ6OtKxL4ZcHJc3MGlf,Break,I See Stars,44.0,2016
2wu2C3Tij2Prb7LIbutDqB,Break On Me,Keith Urban,45.0,2016
1aohOKowHt3JTwLBqER4pP,Breaking Me Down,Escape the Fate,31.0,2015
2KaV5aMiGitcVrZTNGFvmj,Breathe In. Breathe Out.,Hilary Duff,29.0,2015
55yQgka1wuEeSmrpW8NeG2,Brightside,The Lumineers,55.0,2022
5Ly1ifwG61OwJwR06BWRoF,Bring It Back,Shawn Mendes,42.0,2015
2nlSomS1BE4OVvh8wlFeen,Bring It On Back,Buckcherry,24.0,2015
1fuon57umFQywpQBFNrxjh,Bring It on Home to Memphis,Emmylou Harris & Rodney Crowell,14.0,2015
2Klr258jO2APdeexDcvTRD,Broad-Shouldered Beasts,Mumford & Sons,38.0,2015
7A2dius6RtCZDWbJmNe6gQ,Broke,Lecrae,41.0,2017
24uagiTUJ392e6YJ2J8ykg,Broke 'N' Brokenhearted,Def Leppard,16.0,2015
5AAzDzNi8FoYbTttcxlP32,Broken Generation,Of Mice & Men,40.0,2015
0uOGYOUzy7zH8xAH6UM3aF,Broken Heart Tattoos,Ryan Bingham,31.0,2015
0O2RJCGME2YzpHECeQcEK4,Broken Hearts Heal,Janet Jackson,5.0,2015
5TMjhlh25Oitlh3LBKdfMi,Broken Home,5 Seconds of Summer,48.0,2015
5Q7DFVvGRCBL4kUx59tY4P,Broken Lens,For Today,31.0,2015
2cQiCi3VuYLd9QSn2xPcMK,Bronco,Canaan Smith,17.0,2015
6NunWZuZ6g9KipJ9Q5Vck7,Bros,Wolf Alice,50.0,2015
0ZA9Zg4umQEzdB3Fv8qr4E,Brought to the Water,Deafheaven,33.0,2015
02UFwtmJ0ogLQWMx43Okuh,Bullets & Rocks,Calexico,58.0,1976
02UFwtmJ0ogLQWMx43Okuh,Bullets & Tears,Primal Fear,58.0,1976
2zhk0kypGeOPsaaZcjyc14,Burning House,Cam,63.0,2015
0CgYN1d9Dku244f1mWmS0Z,Burnitup!,Janet Jackson,26.0,2015
7cW0NGAPdJhPIwS8is2N9q,Bury It,Chvrches,40.0,2015
2BfnGAls6YtucPnKngbRH5,Butcher Baker Candlestick Maker,Panda Bear,23.0,2015
2WKLUgklz0VDX5bKTZ3eYD,Buy Me a Boat,Chris Janson,67.0,2015
0t7p1It393OQ4KMCiXiSZL,By the Waters of Babylon,Will Butler,5.0,2015
7yBcGJFP5bAMpAfToEm0dm,C.O.U.N.T.R.Y.,Tyler Farr,40.0,2015
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,81.0,2016
7JJX0jNN99WhEHncAgoTKS,California Nights,Best Coast,34.0,2015
3wO19rAQ7aya5YFPQ6Ts0A,California Roll,Snoop Dogg,40.0,2015
2JnzXXe6cR3NDy8QZz9yy7,Call It Off,Shamir,14.0,2015
1SzUjM4OtrcNMeDnL0aYDw,Call Ya Bluff,Ludacris,41.0,2015
3nhecFlrxjwQbPJJ6L7RQK,Camaro,Liz Longley,7.0,2015
0uDdI4fAXCuNhQbmxENdsO,Can I,Kehlani,66.0,2020
6pyI9qflWCny5TnWxUqulo,Can See Can Do,M.I.A.,0.0,2022
0HehvJvcNHzqCronH48ZLQ,Can't Feel My Face,The Weeknd,0.0,2015
1GXFYdKM6MNrogE2PacpKe,Can't Sleep Love,Pentatonix,38.0,2015
4kYYdlQLMk5xm7UHxZrrQa,Can't Trust Thots,Wash,47.0,2014
5smS6cpI6hQ1JtfQgmkdov,Capable of Anything,Ben Folds,34.0,2015
2rC9oaV3lthiRcokhTeuo9,Car Crash,Three Days Grace,46.0,2015
3wGoIFHqCl36tu9Ne3guos,Carrie & Lowell,Sufjan Stevens,58.0,1996
5fAqf2YHiwJ3JdtKQtiSui,Carry It On,Buffy Sainte-Marie,17.0,2017
2VJ1o034lgQpIF1YyuNazi,Cassette Tape,The Mohrs,1.0,2015
0ScznoIT78Gn1EFxTTWlCJ,Cast The First Stone,Slayer,42.0,2015
2O99aywAVBhaPrsiJ6zbSS,Cause I'm A Man,Tame Impala,61.0,2015
1RsALParpm2YmjO9E3jc5L,Celebrate The Reckless,Magic Giant,40.0,2017
2BzyOcdIyWMmMRy888Mg06,Celestial Mechanics,The Devil Wears Prada,20.0,2015
5puD5DykxLKhlNy3GckU6Z,Ch-Ching,Chairlift,32.0,2016
1Qf2f55yIV8bMxWmEpJoTb,Chains of Love,The Arcs,42.0,2015
4pc01CAhGKx15PY23uPjHp,Charged Up,Drake,44.0,2015
7H5WVBQdSnJ1zmu8JoD6pg,Charlemagne,Blossoms,61.0,2016
76vVrWGgSYz7r0rYEwU807,Chaser,Carrie Underwood,34.0,2015
6dotiSPAew0AvRL5bfe0oN,Chasing Death,Slayer,43.0,2015
3XehPtWQMnVz8hwDdBW7LW,Chasing The Tail Of A Dream,The Coral,11.0,2016
3wfF0Nw234zHY1vdIWIc2g,Chateau Lobby,Father John Misty,59.0,2015
3SyNNRdr9HzNJQot86hvto,Cheaper Than a Shrink,George Strait,23.0,2015
6YwYfxEFDUZZ1xX5vlBYmF,Cheer Up London,Soft Play,48.0,2015
37tuGmZdc3dOuD3m4Fksf8,Cherry Vimto,Viola Beach,36.0,2016
3EofjRgUI1WrzqqtLb8NoF,Cheyenne,Jason Derulo,49.0,2015
5Yvbgfakx1wLeJssckeXfx,Children of Children,Jason Isbell,35.0,2015
3pYG7o2sHuz58upQoSEYuA,Chingalinga,Alyxx Dione,26.0,2015
31qhbcGwJRQAe8bITyTQAt,Choctaw County Affair,Carrie Underwood,40.0,2015
4IU33qQwEkfP7rxlPc73UA,Chopper,Lupe Fiasco,30.0,2015
04ZzbJOLBEhaf8PVQuH96u,Christ In Me,Jeremy Camp,54.0,2015
4Hi07bY17VYxbHMXWVeaL5,Christine,Craig Finn,8.0,2015
7mTgahZBuzW2wJCORB52DI,Christmas Island,Train,38.0,2017
7eN6fj9rE8jZLlIxH6DWCE,Christmas Spirits,Sonata Arctica,45.0,2015
0dMGq0YUOik1rMZicB96Qa,Christmas Will Break Your Heart,LCD Soundsystem,53.0,2015
6itqVzQJb5wNKDYJaLAdwW,Christy,Natalie Prass,5.0,2015
