Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Earth On Hell,Anthrax,5M9y67YUuHzbtBcOkUZ0oE,6.59e-06,0.368,0.933,0.0119,0.13,-4.75,0.21,182.128,0.596,190867,1,1,4,22
Earthquake,Sarah Potenza,1A0kOjRW8CnZApVrhuP1fx,0.79,0.632,0.396,0.00131,0.0754,-6.323,0.035,137.141,0.136,202933,4,1,4,6
Eastwood,Brad Paisley,4gP9HrQv3u2KT97W65I5vF,0.0135,0.445,0.822,0.841,0.322,-5.083,0.0406,124.631,0.277,301987,4,0,4,26
Easy Living,Miranda Lambert,5eUwh73M2VHIBPUFLmfYqL,0.206,0.795,0.712,2.9e-05,0.32,-5.757,0.0364,114.075,0.615,165587,9,1,4,27
Easy Please Me,Katy B,1gTJIOpP63p5UL7DIhvpW6,0.0304,0.757,0.74,0.000757,0.0606,-5.258,0.0326,140.003,0.672,235813,10,0,4,36
Easy Way Out,Gotye,6eGopKq3yJdP8VO0P6n07Q,0.0149,0.723,0.737,0.00232,0.652,-6.709,0.0456,130.91,0.696,117560,11,0,4,37
Ebb Away,...And You Will Know Us by the Trail of Dead,1mk77no4NngutkSyYc7hwW,0.139,0.268,0.637,0.346,0.657,-6.78,0.0333,180.015,0.4,161235,7,1,4,17
Edge of Goodbye,Steel Magnolia,6dCqXlAe5ZUdVtEdMSkmx8,0.047,0.456,0.618,0.0,0.113,-5.631,0.0319,134.856,0.274,265400,0,1,3,7
Eggs Over Easy,Steel Magnolia,5WAO225cIHQJG8F0TwSqQs,0.00261,0.735,0.712,0.000164,0.139,-5.383,0.0351,110.026,0.574,235387,0,1,4,5
Eighteen Inches,Lauren Alaina,55DuTyZiCeqV2FjIHxd29q,0.145,0.424,0.729,0.0,0.285,-4.199,0.0276,159.874,0.39,224240,9,1,3,24
Einstein,Kelly Clarkson,40ajDLtlaz3xxdsARqW7h5,0.0694,0.64,0.796,0.0,0.42,-4.016,0.0302,96.982,0.77,179000,3,0,4,25
El Lay,Snoop Dogg,4HKU86hF8aWls44PqUN6Ze,0.13,0.685,0.654,0.0,0.589,-5.993,0.22,93.009,0.753,246960,2,1,4,23
El Paso,Taking Back Sunday,0uUCGxUnbgiYDc9mnj9nZh,0.00121,0.469,0.895,0.0,0.151,-7.344,0.0796,152.202,0.48,196440,10,1,4,29
Electric Chapel,Lady Gaga,5ovLCLFRWKBThz15ntjE8d,0.00135,0.676,0.916,0.00142,0.274,-4.511,0.0394,128.024,0.8,252240,9,0,4,42
Elevate,Papa Roach,7DwOUHJX3HkrS9dwk4gOjm,0.0297,0.657,0.81,0.0,0.266,-4.449,0.108,145.022,0.619,190000,2,0,4,51
Emily (It's Love),Francesca Battistelli,5TVAcKBWQ6GUlObWK4VGF2,0.153,0.484,0.643,0.0,0.348,-3.477,0.0418,176.228,0.683,199880,9,1,4,18
Empty,Orgy,1lU1D4ay1tarkjkyEhxiSN,0.000396,0.543,0.948,0.0,0.127,-4.053,0.0662,107.979,0.266,192187,11,0,4,26
End Come Too Soon,Wild Beasts,4h8lZ2Tt7IcrhT7XxB23km,0.823,0.511,0.45,0.706,0.11,-14.437,0.0284,128.027,0.0767,453133,0,1,4,34
End Of The Dream,Evanescence,39UzUACTcDknfjc7umPcuM,5.4e-05,0.43,0.959,0.00248,0.16,-3.905,0.0805,94.008,0.335,229147,10,0,4,48
End Of Time,The Band Perry,06ZrTiMOs5rlOYnygRODHe,0.543,0.559,0.403,0.0,0.0975,-4.943,0.0247,150.881,0.15,258547,1,1,4,17
End To The Lies,Jane's Addiction,7zQEPFd7ubM7PaNRx2UMBG,0.000109,0.504,0.952,2.75e-06,0.323,-3.494,0.103,114.005,0.218,211320,7,1,4,29
Endgame,Rise Against,2xbPgQOfICgLYs8P4lkEtx,0.000204,0.291,0.965,3.21e-06,0.056,-4.249,0.0457,112.946,0.661,204280,3,0,4,46
Endless Blue,The Horrors,5TUvYjNVYfslm04LvK28xh,0.00068,0.228,0.972,0.331,0.118,-4.633,0.087,134.081,0.171,310560,0,1,4,19
EndSeekers,"Oh, Sleeper",2Zx9X4HJMDnegzTRy8xdFV,4.37e-06,0.371,0.908,7.15e-05,0.345,-3.569,0.0786,119.916,0.279,186000,5,1,3,44
England,Ed Sheeran,5eL45g9qvFvydEYcmv4zic,0.641,0.622,0.666,8.63e-05,0.513,-10.786,0.0423,126.934,0.52,226757,5,1,4,60
English Curse,Frank Turner,12xyomOlsisie2pxmA6fca,0.623,0.709,0.302,0.0,0.264,-10.024,0.898,127.518,0.384,136960,6,1,3,25
English Lane,Mac Miller,54zPUHdKJVCaT8LJWK8U5m,0.191,0.258,0.507,1.16e-06,0.0983,-9.501,0.0372,141.657,0.227,97285,8,1,4,43
Ethiopia,Red Hot Chili Peppers,33sXl7ETOUGrHp1mSfr9R1,0.0648,0.635,0.77,3.44e-06,0.115,-3.591,0.0336,96.697,0.665,230707,9,0,4,47
Eumenides,Esben and the Witch,74FU5FFsyqaWoj56DfR34M,0.0323,0.31,0.395,0.00177,0.105,-11.499,0.0425,130.015,0.0604,372840,1,0,4,5
"Euphoria, Take My Hand",Glasvegas,34PPd9rSlCPoprzoCRkMb8,0.00196,0.313,0.889,3.01e-06,0.315,-5.136,0.0813,116.048,0.0388,273027,0,1,4,8
Even If I Don't,Rachael Yamagata,7Mh0YoxeR2g3fqwzcMRwhY,0.059,0.542,0.849,0.199,0.12,-6.47,0.0281,143.982,0.737,249800,0,1,4,18
Even If It Breaks Your Heart,Eli Young Band,0Nu9WA8kEbBWEsay2s8Q0U,0.000159,0.495,0.527,0.0163,0.1,-4.742,0.0351,208.067,0.574,220520,0,1,4,69
Even You Brutus?,Red Hot Chili Peppers,2xGTktpqW2FXOtcVBijqJ2,0.0312,0.394,0.921,9.65e-06,0.355,-1.823,0.0473,166.897,0.532,241120,7,0,4,44
Every Day Is Yours to Win,R.E.M.,4xcgzFHG55ofrf3UwnO7y9,0.294,0.479,0.662,0.793,0.194,-5.706,0.026,78.01,0.357,206307,2,1,4,32
Every Other Memory,Eli Young Band,4RPCvNhnHPXRb57GO04iFg,0.00022,0.341,0.866,0.0364,0.103,-4.008,0.0417,163.873,0.203,284760,0,1,4,28
Every Teardrop is a Waterfall,Coldplay,2U8g9wVcUu9wsg6i7sFSv8,0.00194,0.425,0.732,0.0103,0.171,-6.883,0.0396,117.98,0.333,240796,9,1,4,73
Everybody Hurts Sometimes,Pixie Lott,4fVU3nGHkh7hPGfNwV8SBd,0.761,0.427,0.288,0.0,0.086,-10.153,0.0283,139.807,0.293,244000,9,0,4,26
Everybody Needs Love,Jennifer Hudson,5RUl2R5ZfqmgC7MKRH4BGX,0.0113,0.677,0.665,0.0,0.111,-4.185,0.165,125.941,0.8,194013,6,1,4,19
Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,0.00301,0.471,0.924,0.0,0.313,-3.906,0.0586,154.961,0.725,177280,8,1,4,81
Everybody's Girl,Jennifer Lopez,7KukxsBh9dX8qGa1P1loXb,0.00932,0.637,0.771,5.86e-05,0.0984,-4.844,0.0312,120.363,0.503,208000,9,0,4,26
Everybody's Got Somebody But Me,Hunter Hayes,0spRhrdp5a0qHBzcYwtFIX,0.337,0.638,0.53,0.0,0.179,-6.928,0.063,151.618,0.882,159347,5,1,4,50
Everybody's On The Run,Noel Gallagher's High Flying Birds,5IfHdpuOT36g9VHmp9uceb,0.00241,0.115,0.744,0.00147,0.32,-4.931,0.0351,170.208,0.121,331440,10,1,4,49
Everything,Robert De Leo,2PQG9Mq4AKMnnubhNuNuQI,0.915,0.552,0.251,0.00716,0.092,-13.645,0.0289,94.702,0.272,244263,10,1,3,7
Everything Changes,Julian Lennon,2oB2lLWZzCuHTJyyvnuw5Y,0.198,0.492,0.566,0.0,0.126,-7.735,0.0265,147.726,0.158,244493,11,1,3,14
Exit Night / Juliet's Theme,Emmy the Great,77vzXATecYVoGbbwP5r7w7,0.507,0.37,0.398,0.0402,0.652,-12.56,0.0401,132.391,0.254,367707,4,1,4,3
Exit Song,Sum 41,5UA1qQiYqtfjhX1FHVlbhj,0.324,0.208,0.497,0.692,0.104,-7.993,0.0279,104.666,0.0397,102067,9,1,4,34
Eyes Of The Squirrel,Primus,6CjU4UPqoYngCaAgj7FgsF,0.569,0.42,0.894,0.561,0.125,-8.221,0.101,103.667,0.479,332280,5,0,4,22
Eyes on the Prize,Sara Groves,06BJzlthbRecMKFaJQvZZt,0.0973,0.517,0.574,0.0,0.289,-7.404,0.0352,127.938,0.345,282453,9,1,4,8
Eyez Closed,Snoop Dogg,618SCcvs6hddN0W5ArmQnQ,0.104,0.491,0.7,0.0,0.468,-5.712,0.203,88.821,0.342,302813,11,1,4,26
F.A.M.E.,Jeezy,5sc17b3li6w1qgOKa8JXsx,0.205,0.62,0.682,0.0,0.719,-8.329,0.264,90.765,0.181,247733,8,0,4,43
Fa La La,Justin Bieber,5Ea0FNlMDWkraQDlfOPrDv,0.0207,0.658,0.679,3.15e-06,0.198,-8.606,0.0361,94.489,0.42,185560,10,0,4,62
Face Down,Casting Crowns,5sYxZGYFoV6lwbRnWgax1O,0.659,0.432,0.428,0.000155,0.0937,-8.002,0.03,80.911,0.157,217640,9,1,4,26
Face to the Floor,Chevelle,6sREV6MpLHTqcOmBK5mvYF,1.25e-05,0.515,0.857,0.0954,0.486,-4.582,0.0511,92.028,0.669,218560,5,1,4,65
Factory of Faith,Red Hot Chili Peppers,6vLwOFz5BYeEJPyvgUea2D,0.00145,0.684,0.854,0.000105,0.0913,-2.802,0.0334,141.409,0.706,259947,2,0,4,51
Fade into Me,David Cook,7u5fznbLRZQEKaMUAu4HeD,0.0366,0.351,0.698,0.0,0.121,-5.696,0.031,147.761,0.175,246040,1,1,3,33
Failing,Staind,2ihVczsLGcWEL48cD2BBqP,3.29e-05,0.452,0.819,0.0342,0.0449,-4.011,0.0406,110.022,0.367,326507,9,1,4,31
Fair Weather,Julia Nunes,6fPADikXm2zYTdqbu4oFBe,0.897,0.814,0.274,0.0,0.0888,-10.182,0.0512,133.891,0.674,189373,2,1,4,10
Faith (When I Let You Down),Taking Back Sunday,77Mwze1RAWtlOhG5r3BqVR,0.000614,0.376,0.745,3.95e-05,0.0718,-6.433,0.0427,162.054,0.267,188960,1,1,4,36
Faithless,Black Veil Brides,2j3HBu61IfBHhxnMAw9xlb,0.000103,0.449,0.98,0.000859,0.242,-2.793,0.152,165.062,0.173,288173,10,0,4,46
Fallen Angels,Black Veil Brides,1rgPXmgq1rOwglSwaTrq9S,2.51e-05,0.384,0.969,0.0509,0.341,-3.418,0.0602,173.924,0.571,224573,6,0,4,58
Fallen Empires,Snow Patrol,0UI6Vl46wggeDdTkGj9Thr,0.0134,0.396,0.882,0.0263,0.125,-7.607,0.042,146.997,0.123,319507,11,1,4,19
Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,0.0592,240133,4,1,4,84
Falling Down,Lil Peep,4jvjzW7Hm0yK4LvvE0Paz9,0.0175,0.669,0.574,0.00294,0.146,-6.442,0.0286,120.013,0.273,196400,4,0,4,82
Family Friend,The Vaccines,4902ZmAxfc8JC8TExDOTOS,0.000671,0.161,0.574,0.515,0.129,-9.809,0.033,82.146,0.548,305167,5,1,4,39
Far From Heaven,Dream Theater,1CLRbfi8OTKOF7895kT4qu,0.811,0.225,0.152,0.0,0.11,-11.811,0.032,180.124,0.141,236093,5,1,4,35
Far Nearer,Jamie xx,1KThgRWylKw6mbUtA8pyPH,0.493,0.611,0.426,0.854,0.108,-11.538,0.147,126.974,0.33,410578,0,1,4,42
Farewell,Rod Stewart,5hRXdrQs4kCtSFiuhq61BJ,0.261,0.514,0.523,0.0,0.0769,-9.557,0.0287,135.95,0.824,273413,2,1,4,21
Fashion Of His Love,Lady Gaga,6OpnHKF0mmhZmqsR7yY2pK,0.000552,0.647,0.947,0.0,0.0864,-4.707,0.0483,123.061,0.355,219107,9,1,4,39
Fast Lane,Megadeth,08KZkpmjs8JoG3Tn69Wn2A,9.03e-06,0.261,0.959,0.0444,0.329,-2.462,0.145,147.013,0.462,244013,11,1,4,28
Faster,Matt Nathanson,6plKFdrBnKF0y3CRuceTDh,0.00743,0.742,0.853,4.79e-06,0.332,-4.147,0.0393,107.03,0.95,208280,9,1,4,50
Fastest Girl in Town,Miranda Lambert,6sXK2Fq7Ibi3SN6qYyQgIG,0.0205,0.541,0.911,0.00155,0.275,-3.6,0.0631,145.057,0.563,197600,1,0,4,51
Fastlife,Joe Jonas,4HdMQodJF8BdkK6dqe4DgN,0.00835,0.737,0.868,2.82e-06,0.151,-5.331,0.0641,108.016,0.588,240920,5,0,4,24
Favorite Song,Toosii,1SRw5p2lVAi7RGlHEmZg66,0.314,0.816,0.367,0.0,0.0987,-9.354,0.0588,116.035,0.413,208630,2,1,4,75
Favourite Day,Bombay Bicycle Club,4QUFcqBYi5RJNCVEQqQnbH,0.000322,0.475,0.864,0.61,0.393,-6.813,0.0332,95.001,0.375,296813,1,1,4,30
Fear and Loathing,Marina,68UZCAs9VYWlxTx6Zv6KK3,0.579,0.537,0.636,2.32e-05,0.129,-6.494,0.031,100.06,0.198,367520,10,1,4,45
Feed The Machine,Red,3t4ZPAnEu7nkq9yWYPsbb1,0.00055,0.116,0.948,0.154,0.469,-4.6,0.359,172.052,0.0396,310920,9,1,4,42
Feel Inside,Mary J. Blige,6eG4Cmfr62JgZKoaPltYMQ,0.0369,0.755,0.738,1.51e-05,0.131,-4.115,0.124,95.523,0.335,307680,2,0,4,24
Feel Love,Sean Garrett,0xiOOMVxZ30xzwEkUHKnib,0.0476,0.796,0.475,0.0,0.0958,-8.125,0.124,128.949,0.908,243267,8,1,4,30
Feel So Close,Calvin Harris,1gihuPhrLraKYrJMAEONyc,0.000972,0.707,0.924,0.00703,0.204,-2.842,0.031,127.937,0.919,206413,7,1,4,83
Feet,Rodney Atkins,0HO6iEJ2pXrtqqqpIoQiti,0.339,0.524,0.573,0.0,0.185,-6.905,0.0375,79.329,0.358,213347,4,1,5,21
Ferris Wheel,Jason Jones,3w7gXOswJ6ZibEOfgsvGCj,0.443,0.689,0.773,0.0,0.0886,-4.848,0.0283,110.992,0.848,191493,4,1,4,9
Fight 'em 'Til You Can't,Anthrax,0NWjc6FUB9MTVMKmg4z3Sw,1.89e-05,0.476,0.951,0.396,0.381,-4.26,0.159,183.132,0.486,348440,10,0,4,28
Fight For You,H.E.R.,2UJsKjM595pEyWUcd8JEIR,0.0867,0.695,0.689,0.0159,0.136,-8.176,0.0492,95.013,0.392,270710,2,1,4,48
Fighting the Gravity,blink-182,3BwLYmzGxhz8i6hg6aiYc4,0.0624,0.491,0.821,0.0205,0.135,-6.67,0.0464,74.945,0.245,222200,5,1,4,36
Fine By Me,Andy Grammer,00V8KJuZ0a089fa25Lc9t7,0.0135,0.584,0.792,0.0,0.0487,-4.147,0.0317,89.991,0.877,172813,11,1,4,62
Fine Tune,Miranda Lambert,7aRWO7KSySPvJsKGe05jaI,0.455,0.66,0.692,9.52e-05,0.0917,-3.534,0.0282,128.147,0.706,279840,9,1,4,26
Finish Line,Elton John,70TFwuLyduUQYij2aCmIsx,0.0756,0.48,0.803,0.0,0.195,-3.415,0.0485,171.79,0.539,264847,5,1,4,33
Fire at the Pageant,The Felice Brothers,5hMhsR0KayYdOFly1JLgJt,0.233,0.59,0.569,6.11e-06,0.233,-7.359,0.0354,152.542,0.479,213293,11,0,4,19
Fireball,Pitbull,4Y7XAxTANhu3lmnLAzhWJW,0.0908,0.761,0.933,8.53e-05,0.0607,-5.38,0.056,122.959,0.836,236200,10,1,4,77
Firewall,Bright Eyes,58mBp4pGrIWNcO25i5DwBA,0.659,0.479,0.385,0.0106,0.185,-12.253,0.0457,115.953,0.304,435598,7,1,4,24
First of the Year (Equinox),Skrillex,5i7fZq3chLyCHo3VeB6goD,0.00711,0.429,0.948,0.0148,0.0812,-3.657,0.227,115.785,0.55,261517,5,0,3,65
Fish,Craig Campbell,3vkieK8FFhFnPtNRGAqVu1,0.163,0.628,0.667,0.0,0.127,-6.282,0.0385,160.01,0.584,167680,6,1,4,51
Flow,Cage the Elephant,7vYNjFJ8TZ7fGHmUn3MS3i,0.19,0.749,0.633,0.00643,0.126,-10.958,0.0332,107.028,0.109,208609,7,1,4,35
Flower,Jisoo,69CrOS7vEHIrhC2ILyEi0s,0.0236,0.841,0.384,2.28e-06,0.0735,-7.684,0.0351,123.961,0.597,173134,9,0,4,78
Flower Of The Mountain,Kate Bush,1WC77XOfrO10400YELgEzW,0.565,0.517,0.268,0.596,0.344,-19.814,0.0374,136.29,0.559,314240,10,1,4,13
Fly Away,Tones and I,2zBDKzqa6sdxeI0fC6OWIC,0.217,0.806,0.513,0.0,0.217,-6.208,0.0685,124.988,0.503,178157,4,1,4,74
Fly From Here,Yes,707KlyJNsieAheYwlTxT6b,0.0535,0.202,0.402,0.00862,0.256,-10.027,0.0303,81.038,0.084,325058,11,0,4,28
Flyin' Down a Back Road,Justin Moore,4Wc4W6wZoHsmd4K6FZspx0,0.0243,0.55,0.707,0.0,0.102,-5.96,0.0307,131.885,0.383,231773,1,1,4,44
Focused,Wale,4w27lZ9zcceZp6rumzGCBx,0.275,0.735,0.801,0.0,0.137,-5.067,0.0554,123.094,0.497,212333,1,1,4,39
Fool Like Me,Cobra Starship,4GwMKZSwHpXsC8HLKYYFi7,0.109,0.572,0.925,0.0,0.849,-3.232,0.0519,133.992,0.676,220173,9,1,4,25
Foolin',Dionne Bromfield,0b8s9ZC9ByYI230vxyYxU2,0.00429,0.735,0.83,0.000183,0.104,-3.857,0.0298,119.992,0.82,193440,11,0,4,44
For The Love,Blue October,6AgRoekAcPiiAHZMEkrbRy,0.0493,0.46,0.693,1.88e-06,0.414,-7.813,0.0423,158.064,0.611,283920,5,1,4,27
For the Love of a Daughter,Demi Lovato,7p7lNE4QGhtR3p4DokE0qP,0.118,0.576,0.687,0.0,0.0979,-4.147,0.0379,115.015,0.195,240093,11,0,4,53
"For You, and Your Denial",Yellowcard,79t5XYhIMyZPOVyKVSJxM2,0.000303,0.39,0.986,0.00011,0.18,-3.529,0.0906,175.101,0.477,213893,2,1,4,61
Forever Decay,The Devil Wears Prada,5jBgbKKNSfE3JIixvDb4Jl,3.53e-05,0.163,0.983,0.000517,0.257,-2.314,0.082,184.907,0.334,204733,7,1,4,26
Forsaken,Seether,442nbrJjJXRiHM9I7jSCRY,4.92e-05,0.551,0.827,7.36e-05,0.126,-5.702,0.0275,129.985,0.311,259537,1,0,4,31
Forward To Love,Ziggy Marley,2xPugHkLU5i0PIiMDBEGvs,0.00616,0.791,0.832,1.34e-05,0.0647,-8.113,0.051,150.112,0.966,221613,9,1,4,14
Four Letter Word,Beady Eye,2M4LMrhUC9sh22EjUpSl9W,9.62e-05,0.257,0.968,1.32e-05,0.192,-1.088,0.0606,147.095,0.314,255612,2,1,4,14
Fragile Bird,City and Colour,1NKfyLrDWKsgl38ZEVIHnZ,0.041,0.454,0.71,8.92e-06,0.135,-7.728,0.0399,202.064,0.654,257227,9,0,4,46
Fragile Thing,Dave Nachmanoff,550r42OXLeL0uSrh5KC7L1,0.224,0.731,0.59,0.000918,0.207,-9.162,0.0269,121.063,0.938,218280,6,1,4,0
Freaking Me Out,Simple Plan,42LQIn3Hk1vPrZ7guV4ntI,0.000892,0.492,0.991,4.31e-06,0.429,-3.131,0.0613,162.957,0.59,186613,0,0,4,30
Fred And Rose,Kunt and the Gang,4JvGIi2TWxrBScl6fFoa7l,0.214,0.809,0.564,0.0022,0.0826,-11.433,0.313,174.976,0.948,141880,10,1,4,1
Free Spirit,Khalid,2kAIpGWnlFLQh48iut6Zzq,0.308,0.627,0.446,0.00077,0.111,-9.477,0.0332,139.994,0.11,182080,2,0,4,60
Frick Park Market,Mac Miller,4zWAI3re2nG4MxYbnu6g43,0.0225,0.592,0.808,0.0,0.293,-5.643,0.0598,156.125,0.227,197559,6,1,4,55
Friday,Riton,4cG7HUWYHBV6R6tHn1gxrl,0.0076,0.824,0.862,0.000132,0.303,-3.424,0.126,122.98,0.801,169153,2,1,4,80
Friday Is Forever,We the Kings,5Q79Eg7awOMFWZF98zRRWf,0.00992,0.487,0.858,0.0,0.212,-4.761,0.0652,145.103,0.656,184627,11,0,4,30
Friday Night,Eric Paslay,66rVt7PbwyKlu6CK6rxyAi,0.16,0.657,0.841,0.0,0.177,-4.188,0.0452,120.009,0.722,167213,9,1,4,63
Friend,The View,2DmCGdwfVCRzYoIeU5ulUa,0.423,0.414,0.497,0.0101,0.0461,-8.288,0.0288,106.688,0.181,255182,9,0,4,0
Friends And Lovers,Incubus,7dGBVABd6gawyHuhmw1P5W,0.416,0.604,0.605,0.00136,0.269,-9.226,0.0295,112.025,0.329,246760,7,1,4,42
Front Row Seats To The End Of The World,Funeral for a Friend,4ycCkqJFWVkOHPWCMqLSsa,6.56e-05,0.507,0.956,1.63e-06,0.352,-3.275,0.0867,155.064,0.393,210480,6,1,4,8
Frío,Ricky Martin,5OT8cwYsg6DCsF7zkJXjek,0.63,0.752,0.724,0.0,0.0737,-5.801,0.213,102.994,0.533,216907,9,0,4,38
Fuels the Comedy,Korn,5XzomQPAZaX93f3f5yqfD0,0.00085,0.583,0.952,0.00443,0.0729,-3.712,0.0945,150.045,0.902,169240,1,1,4,36
Funny Thing About Love,Lauren Alaina,7lSC82l6HiWIz8o0OENDXW,0.0213,0.554,0.922,1.84e-06,0.108,-3.328,0.0375,90.004,0.708,237600,9,1,4,14
Future,Madonna,0amQzI3QzlkNzlUQSLxGOP,0.00124,0.543,0.865,0.649,0.0872,-8.862,0.0479,123.999,0.631,301880,2,1,4,49
Future's Bright,Richard Ashcroft,1rU0TB073COuKMgMHIsXjN,0.121,0.553,0.773,0.0,0.118,-5.891,0.0245,92.015,0.629,287374,9,0,4,9
Galaxies,Owl City,4jKa7EZaP8UaEBp2ijfzk6,0.0258,0.65,0.975,1.44e-05,0.0797,-4.85,0.0412,119.989,0.906,243200,1,1,4,40
Games,Demi Lovato,1OAhS3Bmd0UxUob5ENWsIq,0.00132,0.434,0.771,0.0,0.0659,-6.813,0.199,130.847,0.262,188413,2,1,4,45
Gan to the Kye,The Unthanks,22caWMcBckH0PKXDbB68Op,0.901,0.233,0.191,0.0113,0.114,-12.924,0.0325,105.936,0.0782,339413,4,0,4,11
Gasoline,The Weeknd,3KyKxJ4P3pVCgaZwaq2rUC,0.000582,0.728,0.741,0.00206,0.33,-7.075,0.0473,123.006,0.31,212166,6,0,4,67
Gasoline and Matches,Michael Grimm,1cCs5qaIumBVXUl6qbwHGG,0.0203,0.626,0.825,2.54e-05,0.0647,-6.103,0.0371,121.021,0.861,201400,0,0,4,8
Gentleman,The Saturdays,6RRSC5DEiOZAXXe4NCWSC9,0.108,0.736,0.971,1.53e-05,0.286,-2.369,0.158,133.004,0.798,220378,11,0,4,30
George Square Thatcher Death Party,Mogwai,6ZvJIhwaxOzNlZLokTnotY,1.64e-06,0.526,0.883,0.865,0.174,-6.671,0.0431,130.035,0.505,239440,9,1,4,18
Georgia Peaches,Lauren Alaina,13L4vz1KKlcLUOhaoWKN2G,0.0372,0.593,0.886,0.0,0.402,-2.428,0.0298,107.495,0.738,187280,6,0,4,40
Get Good,Vanessa Carlton,3eGOjil81xdY6GGRARoaQ4,0.93,0.355,0.389,0.00017,0.0995,-8.656,0.0333,166.772,0.281,234587,9,1,4,16
Get It (DT),Big Sean,3mePeLKszLpXgHg3DmkfEd,0.279,0.514,0.889,0.0,0.0987,-4.234,0.244,83.659,0.451,207307,11,1,4,25
Get It Right,Diplo,4SoXQCrPQplashFebNaUw3,0.108,0.456,0.833,1.71e-05,0.0592,-4.242,0.0964,159.808,0.261,172500,0,1,4,49
Get There From Here,Ben Harper,4swTfLE78SnEiUOCGfSXTr,0.00772,0.317,0.884,0.805,0.183,-4.252,0.0346,83.903,0.461,354213,5,1,4,11
Get Thru This,Art of Dying,1KWiceCPUuzYbxluCCOpX2,0.00313,0.611,0.96,0.000149,0.0776,-2.872,0.12,136.065,0.503,162960,2,1,4,38
Get Up,Shinedown,1OKQIvaO7yn7R2BpdUFG7D,0.0174,0.552,0.935,1.98e-06,0.116,-4.096,0.0623,74.954,0.38,245787,0,1,4,58
Ghetto Dreams,2 Chainz,5LAUeNCIwAgiPGl5gYdNSu,0.0252,0.563,0.925,0.0,0.222,-3.814,0.0896,156.065,0.588,223587,6,0,4,29
Ghost on the Canvas,Glen Campbell,1wCm3uifDlkcN8WsRQFzyc,0.0132,0.264,0.85,6.23e-05,0.0799,-4.49,0.0531,180.068,0.349,252827,9,1,4,21
Ghost On The Dance Floor,blink-182,2qg7jm9wp4HM6CMcZxVYOC,2.44e-05,0.531,0.969,0.0263,0.0912,-3.967,0.0574,103.507,0.545,257520,11,1,4,53
Ghost River,Nightwish,3sTZ4DxyZ4PcKxKj4MHLI8,0.015,0.482,0.949,8.21e-05,0.329,-4.489,0.0638,144.167,0.322,324920,5,0,4,44
Ghost Walking,Lamb Of God,6pej2azEjNp6pEFpYPmCNi,0.000333,0.511,0.992,1.55e-05,0.299,-3.359,0.164,129.927,0.349,270693,1,1,5,51
Girl,Maren Morris,0pGXe7umwkcCm01Ipoxp0U,0.0677,0.44,0.793,0.0,0.0788,-3.95,0.0501,143.603,0.447,250653,6,1,4,57
Girls Like You,Maroon 5,6V1bu6o1Yo5ZXnsCJU8Ovk,0.568,0.851,0.541,0.0,0.13,-6.825,0.0505,124.959,0.448,235545,0,1,4,67
Give,You Me at Six,2YIEDHR0vSu2BazgsY0NWe,0.0366,0.575,0.82,1.75e-06,0.121,-4.722,0.0342,92.064,0.38,196240,5,1,4,44
Give It All Back,Noah and the Whale,4RY2Cfzr0RDgGEUmmpgAvF,0.465,0.66,0.676,0.0,0.0979,-5.673,0.0303,145.963,0.536,175987,9,1,4,27
Give Me Love,The Used,6taJ6bkT6aiy0cEO3bSfSd,0.000631,0.449,0.894,0.000207,0.423,-5.957,0.151,165.071,0.536,198547,6,0,4,27
Give Up the Ghost,Radiohead,05NZMYuLR71Z3qrZOUiUm2,0.886,0.305,0.262,0.0781,0.19,-12.278,0.0297,77.061,0.157,290067,7,1,4,50
Give Your Heart a Break,Demi Lovato,3sP3c86WFjOzHHnbhhZcLA,0.23,0.651,0.695,0.0,0.144,-3.218,0.0487,123.008,0.569,205347,6,1,4,73
Give Your Heart Away,The Unthanks,2NNLZvcfWZKnQsHakcrlGx,0.852,0.709,0.0885,0.0,0.0934,-14.614,0.0324,87.822,0.268,229520,7,0,3,11
Glad You Came,The Wanted,5yDL13y5giogKs2fSNf7sj,0.0319,0.722,0.851,0.0,0.108,-3.873,0.0639,126.885,0.452,197936,7,0,4,80
Glass,Kasabian,40A29HTx6SiyIwigj2pr3i,0.311,0.533,0.549,0.00697,0.107,-8.712,0.037,95.911,0.355,288160,5,1,4,10
Glass Houses,Steel Magnolia,4HUf6TXO9xPmYgTakHCvIe,0.683,0.431,0.226,4.65e-06,0.119,-10.326,0.0298,123.328,0.203,245280,0,1,3,4
Glitter & Gold,Rebecca Ferguson,5Q6mIVCErKoI6zb7wxJlBs,0.29,0.588,0.695,0.0,0.0553,-4.393,0.0262,175.911,0.793,209587,10,0,4,52
Glory Hallelujah,Frank Turner,2Fc9qLPicCwNqA15oVllWq,0.0656,0.622,0.584,0.0,0.121,-6.81,0.029,131.963,0.449,278813,9,1,4,30
Go,Cat Burns,4VtRHZ4tBDHaWltVAytlLY,0.88,0.663,0.251,0.0,0.0932,-9.87,0.0435,90.272,0.528,215000,6,0,4,72
